id,new/old,type,sweet,body,fruits,nuts,flowers,snacks,trees,plants,spices,smokes,forests,animals,rocks,pure,abundunt,grace,fresh,atractive,power
47061,1,1,5,3,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0
39271,1,1,5,3,1,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0
47673,1,1,5,3,5,0,0,0,2,0,4,0,0,0,0,1,1,0,0,0,0
41827,1,1,5,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
47814,1,1,5,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
42717,1,1,5,3,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
46175,1,1,5,3,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
45014,1,1,5,3,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
47516,1,1,5,3,2,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
37258,1,1,5,3,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
51293,1,1,5,3,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
39206,1,1,5,3,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
52990,1,1,5,3,2,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
41749,1,1,5,3,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
38350,1,1,5,3,2,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
48217,1,1,5,3,3,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0
54531,1,1,5,3,3,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0
56272,1,1,5,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
52108,1,1,5,3,5,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0
39263,1,1,5,3,6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
51371,1,1,5,3,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
56843,1,1,5,3,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
39741,1,1,5,3,3,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0
52382,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0
44811,1,1,5,3,3,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0
57995,1,1,5,3,2,0,0,0,2,0,1,0,1,0,1,2,1,0,0,0,0
61207,1,1,5,3,2,0,0,0,2,0,1,0,1,0,1,2,1,0,0,0,0
46004,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
61478,1,1,5,3,4,0,0,0,1,0,2,1,0,1,0,0,2,0,0,0,0
51370,1,1,5,3,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0
37300,1,1,5,3,1,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0
39372,1,1,5,3,3,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0
47161,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52679,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54368,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47858,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46540,1,1,5,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
41322,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46143,1,1,5,3,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
41746,1,1,5,3,3,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0
40574,1,1,5,3,4,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0
38266,1,1,5,3,3,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0
40351,1,1,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47492,1,1,5,3,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
48282,1,1,5,3,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
46958,1,1,5,3,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
39282,1,1,5,3,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0
42668,1,1,5,3,3,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0
52795,1,1,5,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
40949,1,1,5,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
43859,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39905,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46962,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
45064,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41289,1,1,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
46969,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
50521,1,1,5,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
45918,1,1,5,3,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
41315,1,1,5,3,3,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
51246,1,1,5,3,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
38409,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
45964,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
55472,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
55473,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
41218,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
56824,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
44950,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
45746,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
39429,1,1,5,3,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
51757,1,1,5,3,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
54370,1,1,5,3,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
42662,1,1,5,3,1,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0
38495,1,1,5,3,4,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0
44812,1,1,5,3,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
39657,1,1,5,3,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
57693,1,1,5,3,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
57694,1,1,5,3,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
43809,1,1,5,3,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
45434,1,1,5,3,1,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0
50995,1,1,5,3,2,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0
39535,1,1,5,3,2,0,0,1,1,0,1,2,0,0,0,1,0,1,0,0,0
50495,1,1,5,3,4,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0
58911,1,1,5,3,3,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0
38676,1,1,5,3,4,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0
49883,1,1,5,3,2,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0
61209,1,1,5,3,3,1,0,0,1,0,2,1,1,0,1,2,0,1,0,0,0
50625,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45899,1,1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
45893,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
43839,1,1,5,3,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
41226,1,1,5,3,4,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0
45597,1,1,5,3,2,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0
43823,1,1,5,3,4,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0
49833,1,1,5,3,3,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0
41826,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
41321,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
41199,1,1,5,3,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
40636,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
48161,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
57689,1,1,5,3,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
47810,1,1,5,3,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
50267,1,1,5,3,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
47177,1,1,5,3,6,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
50541,1,1,5,3,2,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,0
42209,1,1,5,3,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0
47747,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0
48209,1,1,5,3,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0
51839,1,1,5,3,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0
57682,1,1,5,3,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0
39649,1,1,5,3,2,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0
49876,1,1,5,3,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0
39607,1,1,5,3,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0
47389,1,1,5,3,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0
47370,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
51955,1,1,5,3,3,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0
39532,1,1,5,3,4,0,0,0,2,0,0,0,0,1,0,1,1,2,0,0,0
47095,1,1,5,3,4,0,0,0,1,0,2,1,0,0,0,2,1,2,0,0,0
52799,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
45816,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50016,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51372,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56762,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
48211,1,1,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
51788,1,1,5,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
49969,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42667,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47108,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47195,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55527,1,1,5,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51755,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
56996,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
57182,1,1,5,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
50992,1,1,5,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
40806,1,1,5,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
47707,1,1,5,3,2,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
38129,1,1,5,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
55523,1,1,5,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0
38400,1,1,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
52206,1,1,5,3,2,0,1,0,1,1,3,0,0,1,0,0,0,0,1,0,0
47907,1,1,5,3,2,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0
38711,1,1,5,3,4,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
49967,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49361,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53953,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44955,1,1,5,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
49692,1,1,5,3,2,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0
42037,1,1,5,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
38271,1,1,5,3,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
47070,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
55905,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59185,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
49968,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50269,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
46524,1,1,5,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
53605,1,1,5,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45776,1,1,5,3,3,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0
38114,1,1,5,3,4,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
49846,1,1,5,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
43810,1,1,5,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
43815,1,1,5,3,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0
61622,1,1,5,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
38747,1,1,5,3,4,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0
49334,1,1,5,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
47201,1,1,5,3,3,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
47205,1,1,5,3,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
52809,1,1,5,3,4,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0
47850,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38878,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45019,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44892,1,1,5,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
47123,1,1,5,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
44889,1,1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
41310,1,1,5,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
48742,1,1,5,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39203,1,1,5,3,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0
55958,1,1,5,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
57641,1,1,5,3,2,0,1,0,2,0,2,1,0,0,0,0,1,0,1,0,0
37614,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
37624,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
38492,1,1,5,3,3,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
51117,1,1,5,3,3,0,1,0,2,0,3,1,0,0,0,1,1,0,1,0,0
54450,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
45745,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
54385,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
61591,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
52368,1,1,5,3,3,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0
61479,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
49297,1,1,5,3,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
43818,1,1,5,3,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
46385,1,1,5,3,3,0,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0
60491,1,1,5,3,3,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0
56247,1,1,5,3,4,0,0,0,0,1,2,1,0,0,0,1,0,1,1,0,0
42877,1,1,5,3,2,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0
45885,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
42654,1,1,5,3,2,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
39714,1,1,5,3,3,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0
47820,1,1,5,3,4,0,0,0,1,0,1,0,0,0,0,2,2,1,1,0,0
53656,1,1,5,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0
51945,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
39577,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
56246,1,1,5,3,4,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0
50767,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40376,1,1,5,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
38408,1,1,5,3,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0
38269,1,1,5,3,3,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0
38270,1,1,5,3,3,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0
40236,1,1,5,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
58731,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50498,1,1,5,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
51154,1,1,5,3,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
50425,1,1,5,3,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
47515,1,1,5,3,3,1,0,0,1,0,1,2,0,1,0,2,0,0,0,1,0
38301,1,1,5,3,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
38505,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
51737,1,1,5,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
45911,1,1,5,3,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
38898,1,1,5,3,2,0,2,0,2,1,0,0,0,0,0,1,1,0,0,1,0
61618,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
61206,1,1,5,3,4,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0
45683,1,1,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47513,1,1,5,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
46249,1,1,5,3,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
41990,1,1,5,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0
49362,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
38865,1,1,5,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0
47898,1,1,5,3,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
47100,1,1,5,3,3,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
61216,1,1,5,3,2,0,1,0,1,1,0,0,2,0,0,2,1,1,1,1,0
51754,1,1,5,3,3,0,2,0,0,0,0,0,0,0,0,1,1,2,1,1,0
48078,1,1,5,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0
45023,1,1,5,3,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0
50261,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45985,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58084,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58085,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61630,1,1,5,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47566,1,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47564,1,1,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47434,1,1,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46689,1,1,5,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
51435,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42186,1,1,5,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45495,1,1,5,3,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
47387,1,1,5,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1
48581,1,1,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47994,1,1,5,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
41087,1,1,5,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
55526,1,1,5,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
41903,1,1,5,3,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
43141,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48492,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
50229,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38297,1,1,5,3,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
61660,1,1,5,3,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
48884,1,1,5,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
55866,1,1,5,3,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
42817,1,1,5,3,4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
39726,1,1,5,3,4,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1
57695,1,1,5,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
38268,1,1,5,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
51433,1,1,5,3,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1
45777,1,1,5,3,2,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1
50553,1,1,5,3,2,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1
58806,1,1,5,3,3,0,2,0,1,1,2,1,0,0,0,1,0,0,0,0,1
46970,1,1,5,3,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1
40808,1,1,5,3,3,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
42835,1,1,5,3,3,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
41900,1,1,5,3,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
41905,1,1,5,3,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
50251,1,1,5,3,4,0,1,1,1,2,1,1,0,1,0,1,0,0,0,0,1
47670,1,1,5,3,1,0,2,0,1,0,2,1,0,1,0,1,0,0,0,0,1
48615,1,1,5,3,2,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,1
47679,1,1,5,3,1,0,1,0,1,0,1,3,0,1,0,1,0,0,0,0,1
43861,1,1,5,3,3,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,1
53875,1,1,5,3,3,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1
39235,1,1,5,3,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1
47229,1,1,5,3,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1
38900,1,1,5,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
47433,1,1,5,3,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
43140,1,1,5,3,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
43951,1,1,5,3,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
47388,1,1,5,3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
46971,1,1,5,3,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
58807,1,1,5,3,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
37425,1,1,5,3,2,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
37411,1,1,5,3,4,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1
45774,1,1,5,3,3,0,0,0,2,1,2,1,0,0,0,1,1,0,0,0,1
46384,1,1,5,3,3,0,2,0,1,1,1,2,0,0,0,1,1,0,0,0,1
47677,1,1,5,3,4,0,0,0,1,0,2,3,0,0,0,1,1,0,0,0,1
47674,1,1,5,3,3,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
49880,1,1,5,3,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
50520,1,1,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46454,1,1,5,3,1,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,1
50544,1,1,5,3,4,0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,1
37618,1,1,5,3,4,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1
50230,1,1,5,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
47535,1,1,5,3,2,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1
51436,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41272,1,1,5,3,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
46405,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
47514,1,1,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1
38418,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45747,1,1,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
48580,1,1,5,3,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1
59360,1,1,5,3,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
38267,1,1,5,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
49694,1,1,5,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
55524,1,1,5,3,3,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1
39520,1,1,5,3,4,0,0,0,2,2,2,3,0,0,0,1,0,0,1,0,1
